Library,ID,Name,Category,Target Area,Level,Equipment,Position,Modality,Commonness Tier,Short Description,Source URL(s),Steps,Best Practices,Images
Exercise,EX796,Loaded Couch Hip Thrust,Glutes & Hips,"Glutes, hamstrings",Intermediate,Backpack and couch,Shoulders elevated,Strength,Variant,"An at-home strength exercise for glutes, hamstrings using backpack and couch.",https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/,"1) Place your upper back on a couch and set a loaded backpack across your hips. 2) Start with hips lowered, feet planted, and shins roughly vertical at the top position. 3) Drive hips up, squeeze glutes, then lower back down slowly. 4) Reset your position before the next rep, or keep the same position if you are holding for time.","1) Pad the hips if needed and keep the backpack centered so it does not slide. 2) Keep the movement controlled, breathe steadily, and stop or regress the exercise if you feel sharp pain or lose form.","Lowered setup | Adult demonstrating Loaded Couch Hip Thrust at the lowered setup step: Hips lowered, load centered, upper back supported. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/aac09a8d-2010-4425-8e14-a564ffb12800/public ;; Top position | Adult demonstrating Loaded Couch Hip Thrust at the top position step: Shoulders, hips, and knees form near-straight diagonal; ribs down. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/d9924843-b681-4466-7b57-4429714a5000/public"
Exercise,EX797,Dumbbell Glute Bridge,Glutes & Hips,"Glutes, hamstrings",Beginner,Dumbbell,Supine,Strength,Common,"An at-home strength exercise for glutes, hamstrings using dumbbell.",https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/,"1) Lie on your back with knees bent, feet flat, and a dumbbell resting across your hips. 2) Brace your core and press through your heels to lift your hips. 3) Pause at the top, then lower your hips back to the floor. 4) Reset your position before the next rep, or keep the same position if you are holding for time.","1) Keep knees tracking forward and squeeze glutes rather than arching your back. 2) Keep the movement controlled, breathe steadily, and stop or regress the exercise if you feel sharp pain or lose form.",Loaded floor setup | Adult demonstrating Dumbbell Glute Bridge at the loaded floor setup step: Safe loaded start. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/b9c3300e-7f6d-457b-a721-1bfa4506df00/public ;; Bridge lockout | Adult demonstrating Dumbbell Glute Bridge at the bridge lockout step: Glute bridge top without back arch. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/f86cd963-047a-43b1-67a0-276461800900/public
Exercise,EX798,Single-Dumbbell Glute Bridge March,Glutes & Hips,"Glutes, hamstrings, core",Intermediate,Dumbbell,Supine,Strength,Variant,"An at-home strength exercise for glutes, hamstrings, core using dumbbell.",https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/,"1) Lie on your back in a glute bridge position with one dumbbell across your hips. 2) Lift your hips and hold them level as you raise one knee toward your chest. 3) Place that foot down and alternate legs while keeping the bridge up. 4) Reset your position before the next rep, or keep the same position if you are holding for time.","1) Use a lighter load and stop the set if your hips start dropping side to side. 2) Keep the movement controlled, breathe steadily, and stop or regress the exercise if you feel sharp pain or lose form.",Loaded setup | Adult demonstrating Single-Dumbbell Glute Bridge March at the loaded setup step: Ribs stacked before lifting. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/0f263287-1ee3-4343-1729-83bd2daead00/public ;; Bridge hold | Adult demonstrating Single-Dumbbell Glute Bridge March at the bridge hold step: Stable bridge platform before marching. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/299b8636-3308-40b2-bf2b-39c5df5dc000/public ;; Right-knee march | Adult demonstrating Single-Dumbbell Glute Bridge March at the right-knee march step: Single-leg march without pelvic drop. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/f88ea857-7f49-43f7-7c0e-fd59cb985800/public ;; Left-knee march | Adult demonstrating Single-Dumbbell Glute Bridge March at the left-knee march step: Mirrored march without pelvic drop. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/0ca37ab7-b876-4233-ddf1-f42cc33a0100/public
Exercise,EX799,Mini-Band Glute Bridge March,Glutes & Hips,"Glutes, outer hips, core",Intermediate,Mini band,Supine,Strength,Variant,"An at-home strength exercise for glutes, outer hips, core using mini band.",https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/,"1) Place a mini band above your knees and lie on your back with feet flat. 2) Lift into a glute bridge while pressing knees gently outward into the band. 3) March one knee up at a time without letting the pelvis rotate. 4) Reset your position before the next rep, or keep the same position if you are holding for time.","1) Keep constant band tension and make the march small enough to control. 2) Keep the movement controlled, breathe steadily, and stop or regress the exercise if you feel sharp pain or lose form.","Band setup | Adult demonstrating Mini-Band Glute Bridge March at the band setup step: Band flat above knees, pelvis down and level. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/e971072f-0837-4fe9-1fee-1ef627db6a00/public ;; Bridge | Adult demonstrating Mini-Band Glute Bridge March at the bridge step: Shoulders-hips-knees form long diagonal. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/2c61ea3e-1c42-4bc9-5454-930facf62500/public ;; Controlled march | Adult demonstrating Mini-Band Glute Bridge March at the controlled march step: Small march with high level hips and continuous band. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/d20fb19d-1f6c-45af-fb66-2fa9bc8b0100/public"
Exercise,EX800,Dumbbell Frog Pump,Glutes & Hips,Glutes,Beginner,Dumbbell,Supine,Strength,Common,An at-home strength exercise for glutes using dumbbell.,https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/,"1) Lie on your back with soles of feet together, knees open, and a dumbbell across your hips. 2) Press the edges of your feet together and lift your hips by squeezing your glutes. 3) Lower your hips back down and repeat with a short, controlled range. 4) Reset your position before the next rep, or keep the same position if you are holding for time.","1) Do not force the knees wide; focus on glute squeeze and neutral ribs. 2) Keep the movement controlled, breathe steadily, and stop or regress the exercise if you feel sharp pain or lose form.",Frog setup | Adult demonstrating Dumbbell Frog Pump at the frog setup step: symmetrical diamond legs with ribs relaxed. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/57491575-46c2-4755-9239-59045b9e0300/public ;; Hip lift | Adult demonstrating Dumbbell Frog Pump at the hip lift step: shoulders-to-hips form a gentle diagonal with glutes engaged. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/d7cb3134-e2ec-4f7e-3cab-f3507823f800/public
Exercise,EX801,Mini-Band Frog Pump,Glutes & Hips,"Glutes, outer hips",Beginner,Mini band,Supine,Strength,Variant,"An at-home strength exercise for glutes, outer hips using mini band.",https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/,"1) Place a mini band above your knees and set soles of feet together on the floor. 2) Press knees outward into the band and lift your hips a few inches. 3) Lower your hips back down while keeping the feet together. 4) Reset your position before the next rep, or keep the same position if you are holding for time.","1) Keep reps smooth and avoid turning it into a lower-back arch. 2) Keep the movement controlled, breathe steadily, and stop or regress the exercise if you feel sharp pain or lose form.",Set frog position | The exerciser lies in a frog position with a mini band above the knees. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/18efa949-ac86-4d31-db33-f476f1f36600/public ;; Lift hips | The exerciser performs a banded frog pump with hips lifted. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/07b6246a-f017-4f0f-f284-bf96dfb68800/public
Exercise,EX802,Dumbbell Bridge Pullover,Glutes & Hips,"Glutes, lats, core",Intermediate,Dumbbell,Supine bridge,Strength,Variant,"An at-home strength exercise for glutes, lats, core using dumbbell.",https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/,"1) Lie on your back with knees bent, hips lifted in a bridge, and one dumbbell held over your chest. 2) Keep hips high as you slowly lower the dumbbell behind your head with mostly straight arms. 3) Pull the dumbbell back over your chest and reset the bridge height. 4) Reset your position before the next rep, or keep the same position if you are holding for time.","1) Use a light dumbbell and keep ribs down so the pullover does not pull your back into an arch. 2) Keep the movement controlled, breathe steadily, and stop or regress the exercise if you feel sharp pain or lose form.",Bridge and stack weight | The exerciser holds a dumbbell over the chest while maintaining a glute bridge. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/effa833b-7509-4e1c-ba84-0169cfce6900/public ;; Reach weight back | The exerciser reaches a dumbbell behind the head while holding a glute bridge. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/a569c001-b704-47be-29f2-8a4b99923500/public
Exercise,EX803,Mini-Band Standing Hip Abduction Hold,Glutes & Hips,"Glute medius, outer hips",Beginner,Mini band,Standing,Strength,Variant,"An at-home strength exercise for glute medius, outer hips using mini band.",https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/,"1) Place a mini band above your ankles or knees and stand tall holding a chair. 2) Shift weight to one leg and move the other leg slightly out to the side. 3) Hold the leg out for a few seconds, then return with control. 4) Reset your position before the next rep, or keep the same position if you are holding for time.","1) Keep toes pointing mostly forward and avoid leaning your torso away from the working hip. 2) Keep the movement controlled, breathe steadily, and stop or regress the exercise if you feel sharp pain or lose form.",Set supported stance | The exerciser stands beside a chair with a mini band around both ankles. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/61df66f7-e643-4e26-9ee0-f5a704a3e500/public ;; Hold leg out | The exerciser holds the right leg out to the side against a mini band. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/4062dbf5-a994-4e5e-59a2-2ef39061f700/public
Exercise,EX804,Mini-Band Standing Hip Extension Hold,Glutes & Hips,"Glutes, hamstrings",Beginner,Mini band,Standing,Strength,Variant,"An at-home strength exercise for glutes, hamstrings using mini band.",https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/,"1) Place a mini band above your ankles or knees and stand facing a chair for support. 2) Shift weight to one leg and press the other leg straight back a few inches. 3) Hold briefly, then bring the foot back under your hip. 4) Reset your position before the next rep, or keep the same position if you are holding for time.","1) Keep your pelvis level and do not arch your low back to move the leg farther. 2) Keep the movement controlled, breathe steadily, and stop or regress the exercise if you feel sharp pain or lose form.",Set neutral stance | The exerciser stands facing a chair with a mini band around both ankles. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/dfed20cb-9872-4757-b0e2-523a9bf7b200/public ;; Press leg back | The exerciser presses the right leg backward against a mini band while holding a chair. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/056c9dc0-00e4-4a75-fbb1-241da2b8ad00/public
Exercise,EX805,Mini-Band Standing Hip Flexion March,Glutes & Hips,"Hip flexors, glutes, core",Beginner,Mini band,Standing,Strength,Variant,"An at-home strength exercise for hip flexors, glutes, core using mini band.",https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/,"1) Place a mini band around the feet or above the knees and stand tall. 2) Lift one knee toward hip height against the band while the standing leg stays steady. 3) Lower the foot and alternate sides like a slow march. 4) Reset your position before the next rep, or keep the same position if you are holding for time.","1) Stand tall and lift from the hip rather than leaning backward. 2) Keep the movement controlled, breathe steadily, and stop or regress the exercise if you feel sharp pain or lose form.",Set banded stance | The exerciser stands beside a chair with a mini band around both feet. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/b210958c-0205-45b0-9329-c2a2dfc8a500/public ;; Lift first knee | The exerciser lifts the viewer-left knee against a band around both feet. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/5726f557-632f-4a43-7d2c-dd4c8a7c7000/public ;; Return to center | The exerciser returns both feet to the floor between banded marches. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/fb4e450c-676b-4144-48d1-095b2793c100/public ;; Lift opposite knee | The exerciser lifts the viewer-right knee against a band around both feet. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/3748a28f-435e-4607-af52-261c57950b00/public
Exercise,EX806,Standing Hip Hike on Step,Glutes & Hips,"Outer hips, pelvis control",Intermediate,Low step,Standing on step,Strength,Common,"An at-home strength exercise for outer hips, pelvis control using low step.",https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/,"1) Stand sideways on a low step with one foot on the edge and the other leg hanging free. 2) Keep the standing knee mostly straight and let the free hip drop slightly. 3) Use the outer hip of the standing leg to lift the free hip back level. 4) Reset your position before the next rep, or keep the same position if you are holding for time.","1) Make the movement small and controlled; do not bend and straighten the knee to fake the hip hike. 2) Keep the movement controlled, breathe steadily, and stop or regress the exercise if you feel sharp pain or lose form.","Free hip drop | Adult demonstrating Standing Hip Hike on Step at the free hip drop step: LEFT foot fully supported on step; LEFT knee softly straight; RIGHT foot suspended; free/right pelvis is slightly lower; shoulders remain level. Must not show free foot touching floor or step, standing knee bending deeply, torso side-bending, large leg swing, crossed legs, both feet supported. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/947e4a88-b286-467b-692a-9da19c878600/public ;; Hip hike to level | Adult demonstrating Standing Hip Hike on Step at the hip hike to level step: LEFT foot supported; LEFT knee stays softly straight; RIGHT free foot remains suspended; pelvis becomes level through a small hip hike; torso does not lean. Must not show knee-pumping, free foot touching support, torso side-bend, free knee lifting, crossed legs, both feet on step. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/75600737-e661-4ab9-aa59-0548c6c43f00/public"
Exercise,EX807,Side-Lying Copenhagen Adduction Lift,Glutes & Hips,"Inner thighs, obliques",Advanced,Chair or couch,Side-lying,Strength,Variant,"An at-home strength exercise for inner thighs, obliques using chair or couch.",https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/,"1) Lie on your side with your top lower leg resting on a chair and bottom leg on the floor. 2) Press the top leg into the chair and lift your hips slightly into a short side plank. 3) Lower your hips back down with control before the next rep. 4) Reset your position before the next rep, or keep the same position if you are holding for time.","1) Start with the knee supported instead of the ankle and keep the shoulder stacked over the elbow. 2) Keep the movement controlled, breathe steadily, and stop or regress the exercise if you feel sharp pain or lose form.",Set knee support | The exerciser side-lies with the top knee supported on a chair and the lower leg on the mat. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/35cc6a9e-2637-4c27-6a78-978305529700/public ;; Lift hips | The exerciser lifts the hips into a short Copenhagen side plank with the top knee on a chair. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/45d38112-9eb7-4aa5-d023-1620be686700/public
Exercise,EX808,Elevated Copenhagen Hip Adduction,Glutes & Hips,"Adductors, obliques",Advanced,Chair or couch,Side plank,Strength,Variant,"An at-home strength exercise for adductors, obliques using chair or couch.",https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/,"1) Set up in a side plank with your top leg supported on a chair and bottom leg free. 2) Lift the bottom leg up toward the supported leg and squeeze the inner thighs. 3) Lower the bottom leg without letting your hips sag. 4) Reset your position before the next rep, or keep the same position if you are holding for time.","1) Use a short lever first and stop if you feel groin discomfort beyond normal muscle effort. 2) Keep the movement controlled, breathe steadily, and stop or regress the exercise if you feel sharp pain or lose form.",Hold elevated plank | The exerciser holds an elevated Copenhagen side plank with the bottom leg hanging. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/d12318ca-c8f9-437a-9a08-edae2bc1c700/public ;; Lift bottom leg | The exerciser lifts the bottom leg toward the supported top leg in a Copenhagen side plank. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/cf6f1042-b929-4af1-a7e1-4747fb194c00/public
Exercise,EX809,Chair-Supported Hip Airplane,Glutes & Hips,"Glutes, outer hips, balance",Intermediate,Chair,Single-leg standing,Strength,Variant,"An at-home strength exercise for glutes, outer hips, balance using chair.",https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/,"1) Stand on one leg and hold the back of a chair lightly for support. 2) Hinge forward slightly and rotate your pelvis open and closed around the standing hip. 3) Return to a square-hip position before standing tall again. 4) Reset your position before the next rep, or keep the same position if you are holding for time.","1) Move from the hip, not the low back, and keep the standing knee softly bent. 2) Keep the movement controlled, breathe steadily, and stop or regress the exercise if you feel sharp pain or lose form.",Set supported balance | The exerciser balances beside a chair with one knee lifted. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/48993b02-f547-4daa-0e36-7b304c857700/public ;; Open from the hip | The exerciser performs a chair-supported hip airplane with the free leg extended behind. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/0912a1cf-37af-42d4-7d04-4a1d29835c00/public
Exercise,EX810,Dumbbell Hamstring Bridge Walkout,Glutes & Hips,"Hamstrings, glutes",Intermediate,Dumbbell,Supine,Strength,Variant,"An at-home strength exercise for hamstrings, glutes using dumbbell.",https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/,"1) Lie on your back with a dumbbell across your hips and lift into a bridge. 2) Walk your heels away from your body one small step at a time. 3) Walk the feet back in and lower your hips after completing the walkout. 4) Reset your position before the next rep, or keep the same position if you are holding for time.","1) Keep hips lifted and stop before your hamstrings cramp or your back arches. 2) Keep the movement controlled, breathe steadily, and stop or regress the exercise if you feel sharp pain or lose form.",Set the weighted bridge | The exerciser lies ready for a weighted bridge with both feet planted. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/253b9ffe-4c38-42ef-5f78-e7eec31b1900/public ;; Lift into bridge | The exerciser holds a dumbbell across the pelvis in a high glute bridge. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/c04ec681-0739-43ac-0986-6d75955cde00/public ;; Walk heels away | The exerciser keeps a weighted bridge high while walking both heels away. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/1a42a05e-3a9e-48a7-5e66-b1f628ec4900/public
Exercise,EX811,Stability Ball Glute Bridge,Glutes & Hips,"Glutes, hamstrings, core",Beginner,Stability ball,Supine,Strength,Common,"An at-home strength exercise for glutes, hamstrings, core using stability ball.",https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/,"1) Lie on your back with heels on a stability ball and arms on the floor. 2) Press heels into the ball and lift your hips into a straight line. 3) Lower your hips slowly while keeping the ball steady. 4) Reset your position before the next rep, or keep the same position if you are holding for time.","1) Keep ribs down and use a wall or wider arm position if the ball rolls too much. 2) Keep the movement controlled, breathe steadily, and stop or regress the exercise if you feel sharp pain or lose form.",Heels-on-ball setup | Adult demonstrating Stability Ball Glute Bridge at the heels-on-ball setup step: ribs relaxed and ball centered. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/699f576a-c312-4217-c3a5-3a61ceecf100/public ;; High bridge endpoint | Adult demonstrating Stability Ball Glute Bridge at the high bridge endpoint step: straight shoulder-to-knee line without rib flare. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/8703dccc-e536-4015-cec2-285527717100/public
Exercise,EX812,Stability Ball Hip Thrust,Glutes & Hips,"Glutes, hamstrings, core",Intermediate,Stability ball,Shoulders elevated,Strength,Variant,"An at-home strength exercise for glutes, hamstrings, core using stability ball.",https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/,"1) Rest your upper back on a stability ball with feet planted wide for balance. 2) Lower your hips, then drive them upward into a hip thrust. 3) Pause briefly at the top before lowering again. 4) Reset your position before the next rep, or keep the same position if you are holding for time.","1) Move slowly because the ball is unstable; keep your neck relaxed and eyes forward. 2) Keep the movement controlled, breathe steadily, and stop or regress the exercise if you feel sharp pain or lose form.",Set upper-back support | The exerciser sits low with the upper back supported by a stability ball. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/6eecc7a1-d921-4d15-c390-1a71d8ec1700/public ;; Lift hips to level | The exerciser holds the top of a stability-ball hip thrust with hips level. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/ea8383ea-8e26-4a4d-036e-257bbb68c500/public
Exercise,EX813,Stability Ball Hamstring Curl,Glutes & Hips,"Hamstrings, glutes",Intermediate,Stability ball,Supine,Strength,Common,"An at-home strength exercise for hamstrings, glutes using stability ball.",https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/,"1) Lie on your back with heels on a stability ball and hips lifted. 2) Pull the ball toward your hips by bending your knees. 3) Roll the ball back out while keeping hips lifted as much as possible. 4) Reset your position before the next rep, or keep the same position if you are holding for time.","1) Keep hips level and reduce range if your hamstrings cramp or the ball wobbles excessively. 2) Keep the movement controlled, breathe steadily, and stop or regress the exercise if you feel sharp pain or lose form.",Long bridge | Adult demonstrating Stability Ball Hamstring Curl at the long bridge step: straight parallel legs and shoulders-to-ankles line with hips lifted. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/859fcd11-bffa-42a6-b060-34144643d000/public ;; Ball curl | Adult demonstrating Stability Ball Hamstring Curl at the ball curl step: ball is close to hips with knees aligned and hamstrings engaged. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/879068ab-ecfd-43cf-0283-0e9f4ed73000/public
Exercise,EX814,Single-Leg Stability Ball Hamstring Curl,Glutes & Hips,"Hamstrings, glutes, core",Advanced,Stability ball,Supine,Strength,Variant,"An at-home strength exercise for hamstrings, glutes, core using stability ball.",https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/,"1) Lie on your back with one heel on a stability ball and the other leg lifted. 2) Lift your hips and curl the ball in by bending the working knee. 3) Extend the leg to roll the ball away, then lower only after the rep is controlled. 4) Reset your position before the next rep, or keep the same position if you are holding for time.","1) Master the two-leg version first and keep the pelvis from twisting. 2) Keep the movement controlled, breathe steadily, and stop or regress the exercise if you feel sharp pain or lose form.",Set one heel on ball | The exerciser lies with one heel on a stability ball and the other knee lifted. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/038d207f-4bf4-4588-497d-fdc8519aa800/public ;; Lift into one line | The exerciser holds a single-leg bridge with one heel on a stability ball. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/1fc7f628-a80f-4279-c356-bdd3d62f8200/public ;; Curl ball inward | The exerciser curls a stability ball inward with one heel while holding the hips high. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/296ff18a-64a4-40ec-148d-b3f36176d200/public
Exercise,EX815,Slider Glute Bridge Curl,Glutes & Hips,"Hamstrings, glutes",Intermediate,Towels or sliders,Supine,Strength,Variant,"An at-home strength exercise for hamstrings, glutes using towels or sliders.",https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/,"1) Lie on your back with heels on towels and hips lifted in a bridge. 2) Slide both heels away until your legs are nearly straight. 3) Pull heels back under your knees and keep hips lifted through the curl. 4) Reset your position before the next rep, or keep the same position if you are holding for time.","1) Use a smooth floor and avoid sliding farther than you can pull back with control. 2) Keep the movement controlled, breathe steadily, and stop or regress the exercise if you feel sharp pain or lose form.",Set the long lever | The exerciser holds an elevated long-lever bridge with each heel centered on a separate slider. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/5486db94-5dc1-48f7-1149-44d2c5a34900/public ;; Pull heels inward | The exerciser holds a high bridge while pulling both heel sliders inward. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/993bae84-47bb-47be-1a2f-9dc897e0e900/public
Exercise,EX816,Assisted Couch Nordic Curl,Glutes & Hips,Hamstrings,Advanced,Couch or heavy anchor,Tall kneeling,Strength,Variant,An at-home strength exercise for hamstrings using couch or heavy anchor.,https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/,"1) Kneel on a mat with your ankles secured under a heavy couch or held by a partner. 2) Keep your body straight from knees to shoulders and slowly lower forward. 3) Catch yourself with your hands, then push lightly to return to tall kneeling. 4) Reset your position before the next rep, or keep the same position if you are holding for time.","1) Keep the lowering slow and use your hands as much as needed; this is very demanding. 2) Keep the movement controlled, breathe steadily, and stop or regress the exercise if you feel sharp pain or lose form.",Secure ankles | The exerciser kneels tall with both ankles secured beneath a couch. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/5b5fad6e-b240-4d70-5352-c394b56fbf00/public ;; Lower with hand assist | The exerciser lowers forward from the knees with both ankles secured beneath a couch and both palms assisting on the mat. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/15c34512-81ae-48da-6a71-7efb4c5fdb00/public
Exercise,EX817,Chair Hamstring Isometric Hold,Glutes & Hips,"Hamstrings, glutes",Beginner,Chair,Supine,Isometric strength,Common,"An at-home isometric strength exercise for hamstrings, glutes using chair.",https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/,"1) Lie on your back with heels on a chair and knees bent about 90 degrees. 2) Dig your heels down into the chair and lift your hips slightly. 3) Hold the pressure for the target time, then lower with control. 4) Reset your position before the next rep, or keep the same position if you are holding for time.","1) Keep the pressure even through both heels and avoid gripping with your lower back. 2) Keep the movement controlled, breathe steadily, and stop or regress the exercise if you feel sharp pain or lose form.","Heel setup | Adult demonstrating Chair Hamstring Isometric Hold at the heel setup step: Both heels supported on seat; knees bent near 90; pelvis grounded; spine neutral; no heel drive or bridge yet. Must not show feet flat on seat, toes bearing weight, hips lifted, one heel missing, knees straight, chair wheels, hands gripping chair. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/771f2d41-c9f6-4e6e-e301-dbbe90f44e00/public ;; Isometric hold | Adult demonstrating Chair Hamstring Isometric Hold at the isometric hold step: Both heels press into chair; pelvis lifts slightly; trunk forms a shallow line from shoulders to hips; knees remain bent; toes relaxed. Must not show high lumbar arch, feet flat, toes pushing, one heel off seat, knees opening, shoulders lifting, chair tipping. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/1fc93a51-c926-42f4-9444-33b78f1d2100/public"
Exercise,EX818,Side Plank Banded Clamshell,Glutes & Hips,"Outer hips, obliques",Advanced,Mini band,Side plank from knees,Strength,Variant,"An at-home strength exercise for outer hips, obliques using mini band.",https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/,"1) Place a mini band above your knees and set up in a side plank from your knees. 2) Lift your hips and open the top knee like a clamshell while feet stay together. 3) Close the knee and repeat while maintaining the side plank. 4) Reset your position before the next rep, or keep the same position if you are holding for time.","1) Keep your shoulder stacked over your elbow and make the hip opening small but controlled. 2) Keep the movement controlled, breathe steadily, and stop or regress the exercise if you feel sharp pain or lose form.",Set the side plank | The exerciser holds a modified side plank with a loop band above the knees. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/64064d61-6849-4d8b-e5f6-3d7bbc64da00/public ;; Open the top knee | The exerciser opens the top knee against a band while holding a side plank. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/f2e54f64-4574-4642-0e91-40c92967cf00/public
