Library,ID,Name,Category,Target Area,Level,Equipment,Position,Modality,Commonness Tier,Short Description,Source URL(s),Steps,Best Practices,Images
Exercise,EX453,Single-Leg Toe Tap,Balance & Coordination,"Balance, coordination, ankles, hips",Beginner,None,Standing,Balance,Common,"Balance on one leg and tap the other foot forward, side, and back.",https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/; https://acsm.org/education-resources/trending-topics-resources/physical-activity-guidelines/,"1) Stand tall near a wall or chair if you want support. 2) Shift weight into one foot and lift the other foot slightly. 3) Hold, tap, reach, circle, or squat as the variation describes. 4) Return to two feet and switch sides.","1) Use a wall or chair until the pattern feels steady. 2) Focus your eyes on one fixed point. 3) Move slowly and own each position before adding speed. 4) Keep the standing foot tripod—big toe, little toe, and heel grounded. 5) Move under control, breathe steadily, and stop if you feel sharp pain, numbness, or joint pinching.","Tall balance setup | Adult stands tall barefoot on a sand mat with both feet grounded, preparing to shift weight for a single-leg toe tap. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/64347db8-1341-4a78-78ba-6bb70b6bee00/public ;; Forward toe tap | Adult balances on one foot while the other foot reaches forward and lightly taps the toes on the mat, with chest upright. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/7597e5a8-aae4-498b-3526-ed8f4810c300/public ;; Side toe tap | Adult balances on one foot while the other foot taps out to the side, keeping hips level and the standing foot grounded. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/85350805-d512-4d7c-0fde-b9a82a0e2800/public ;; Back toe tap | Adult balances on one foot while the other foot taps back behind the body, keeping the torso tall and the standing knee soft. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/a21dbf98-a53e-4c42-5ae9-67a27a95bb00/public"
Exercise,EX454,Single-Leg Forward Reach,Balance & Coordination,"Balance, coordination, ankles, hips",Intermediate,None,Standing,Balance,Common,Balance on one leg and reach both hands forward as hips hinge back.,https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/; https://acsm.org/education-resources/trending-topics-resources/physical-activity-guidelines/,"1) Stand tall near a wall or chair if you want support. 2) Shift weight into one foot and lift the other foot slightly. 3) Hold, tap, reach, circle, or squat as the variation describes. 4) Return to two feet and switch sides.","1) Use a wall or chair until the pattern feels steady. 2) Focus your eyes on one fixed point. 3) Move slowly and own each position before adding speed. 4) Keep the standing foot tripod—big toe, little toe, and heel grounded. 5) Move under control, breathe steadily, and stop if you feel sharp pain, numbness, or joint pinching.","Tall balance setup | Adult stands barefoot on a sand mat with both feet grounded, chest tall, eyes forward, and callouts for eyes fixed, chest tall, and tripod feet before the single-leg forward reach. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/b60c48a6-298e-43c9-2345-ff7d56c91c00/public ;; Forward reach on first support side | Adult balances on one planted foot while hinging the hips back, reaching both hands forward, and extending the free leg behind with callouts for reach, hips back, and tripod foot. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/3322031a-d2e5-47be-6e54-a56220688800/public ;; Reset and switch support | Adult returns to a tall two-foot stance on the mat with a side-switch arrow and callouts for reset tall and soft knees before changing support feet. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/283ec986-d480-4939-e444-179dc89cbc00/public ;; Forward reach on opposite support side | Adult mirrors the single-leg forward reach on the opposite planted foot, hinging back with the trailing leg extended behind and callouts for reach, hips level, and heel down. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/4ca8cfaa-b36a-451e-78d4-87c236f34100/public"
Exercise,EX455,Single-Leg Lateral Reach,Balance & Coordination,"Balance, coordination, ankles, hips",Intermediate,None,Standing,Balance,Variant,Balance on one leg and reach the other foot out to the side.,https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/; https://acsm.org/education-resources/trending-topics-resources/physical-activity-guidelines/,"1) Stand tall near a wall or chair if you want support. 2) Shift weight into one foot and lift the other foot slightly. 3) Hold, tap, reach, circle, or squat as the variation describes. 4) Return to two feet and switch sides.","1) Use a wall or chair until the pattern feels steady. 2) Focus your eyes on one fixed point. 3) Move slowly and own each position before adding speed. 4) Keep the standing foot tripod—big toe, little toe, and heel grounded. 5) Move under control, breathe steadily, and stop if you feel sharp pain, numbness, or joint pinching.","Tall setup | Adult stands tall barefoot on a mat with feet hip-width, preparing for a single-leg lateral reach. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/53ee4b5b-78a5-4718-c4ff-944473748300/public ;; First-side lateral reach | Adult balances on one foot while the other foot reaches out to the side with arms lightly counterbalancing. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/6f4977f1-54e5-47e3-0186-c751c6aa8100/public ;; Reset and shift | Adult returns to a centered stance and shifts weight under control before switching sides. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/2157a389-5ba1-43d1-b368-3b3b30df9500/public ;; Opposite-side lateral reach | Adult repeats the lateral reach to the opposite side while keeping the standing foot grounded. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/c902f319-0c33-4230-3428-6080b7388900/public"
Exercise,EX456,Single-Leg Deadlift to Balance,Balance & Coordination,"Balance, coordination, ankles, hips",Intermediate,None,Standing,Balance,Common,"Hinge on one leg, then return to a tall single-leg balance.",https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/; https://acsm.org/education-resources/trending-topics-resources/physical-activity-guidelines/,"1) Stand tall near a wall or chair if you want support. 2) Shift weight into one foot and lift the other foot slightly. 3) Hold, tap, reach, circle, or squat as the variation describes. 4) Return to two feet and switch sides.","1) Use a wall or chair until the pattern feels steady. 2) Focus your eyes on one fixed point. 3) Move slowly and own each position before adding speed. 4) Keep the standing foot tripod—big toe, little toe, and heel grounded. 5) Move under control, breathe steadily, and stop if you feel sharp pain, numbness, or joint pinching.","Setup stance | A barefoot adult stands tall on a mat with both feet grounded, annotated with eyes fixed, brace, and foot tripod cues. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/ec281ce7-4696-4c3b-cc94-88411b23fc00/public ;; Side A hinge | The adult hinges forward on one planted foot with the opposite leg reaching back and arms reaching forward, annotated with hips back, reach, and heel drives back cues. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/43f3f063-911a-42f2-bcbd-195f18dfe800/public ;; Tall balance return | The adult returns upright into a single-leg balance with one knee lifted and the standing heel grounded, annotated with chest tall, knee floats, and heel grounded cues. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/12d78910-d0c1-4ec4-af55-a4fe825a2c00/public ;; Switch-side hinge | The adult performs the hinge on the opposite side with the lifted leg reaching back, annotated with switch sides, hips level, and heel reaches cues. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/3d81b030-d9df-48a5-095b-e814bf0c4200/public"
Exercise,EX457,Airplane Balance,Balance & Coordination,"Balance, coordination, ankles, hips",Advanced,None,Standing,Balance,Common,Hinge on one leg and open arms wide like airplane wings.,https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/; https://acsm.org/education-resources/trending-topics-resources/physical-activity-guidelines/,1) Stand on one leg with a soft knee and a long spine. 2) Hinge forward from the hips as the other leg reaches behind you. 3) Open your arms or hips only as far as you can stay balanced. 4) Return to standing and switch sides.,"1) Use a wall or chair until the pattern feels steady. 2) Focus your eyes on one fixed point. 3) Move slowly and own each position before adding speed. 4) Keep the standing foot tripod—big toe, little toe, and heel grounded. 5) Move under control, breathe steadily, and stop if you feel sharp pain, numbness, or joint pinching.","Grounded single-leg setup | Adult standing tall on one foot with arms open for balance, showing foot tripod, soft knee, and tall chest cues. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/bf7397d1-f185-4c27-eb65-aa9b56ff9e00/public ;; Hinge into airplane | Adult balancing on one leg in an airplane hinge with the other leg reaching back, arms wide, and cues for hips back and long spine. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/a08d567d-fb07-4f6f-863d-728b0ac44f00/public ;; Controlled open range | Adult holding the airplane balance while opening slightly with arms wide, heel grounded, and controlled rotation cues. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/bc5f6271-ae59-484f-ecd0-0bf6cde5cf00/public ;; Switch side hinge | Adult performing the airplane hinge on the opposite side with one foot planted, the other leg reaching long, and knee tracking over toes. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/0407d39f-6fbd-4ee5-280a-e0f27b1e6000/public"
Exercise,EX458,Supported Airplane,Balance & Coordination,"Balance, coordination, ankles, hips",Intermediate,Chair,Standing,Balance,Variant,Hold a chair lightly while opening and closing hips in airplane position.,https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/; https://acsm.org/education-resources/trending-topics-resources/physical-activity-guidelines/,1) Stand on one leg with a soft knee and a long spine. 2) Hinge forward from the hips as the other leg reaches behind you. 3) Open your arms or hips only as far as you can stay balanced. 4) Return to standing and switch sides.,"1) Use a wall or chair until the pattern feels steady. 2) Focus your eyes on one fixed point. 3) Move slowly and own each position before adding speed. 4) Keep the standing foot tripod—big toe, little toe, and heel grounded. 5) Move under control, breathe steadily, and stop if you feel sharp pain, numbness, or joint pinching.","Light chair-supported setup | Adult standing tall beside a chair with fingertips resting lightly on the chair back, one leg softly loaded, and the other foot ready behind for balance. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/d4c9e1d8-217d-43f1-23af-df3d802cbd00/public ;; Controlled hip hinge | Adult in a supported airplane hinge, one hand lightly on a chair, one foot grounded, torso long, and the opposite leg reaching behind. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/8ae211f1-2a5c-4db5-8fb7-d8a7acc39000/public ;; Small hip open | Adult holding the supported airplane position while gently opening the chest and hips, with one hand on the chair and the standing foot grounded. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/693ffc28-b05a-4f1c-e585-88a1707c4700/public ;; Reset between sides | Adult returns upright beside the chair with both feet controlled under the body before switching to the opposite standing leg. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/b740f393-a00f-40e5-7b9a-1b19a3b3a100/public ;; Opposite-side airplane | Adult performs the supported airplane on the opposite side, one hand on the chair, the other arm open, and the free leg reaching behind under control. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/953c750e-5188-4eee-7930-ef1f36a71100/public"
Exercise,EX459,Standing Knee Hug Balance,Balance & Coordination,"Balance, coordination, ankles, hips",Beginner,None,Standing,Balance,Common,Pull one knee toward chest and hold balance with tall posture.,https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/; https://acsm.org/education-resources/trending-topics-resources/physical-activity-guidelines/,"1) Stand tall near a wall or chair if you want support. 2) Shift weight into one foot and lift the other foot slightly. 3) Hold, tap, reach, circle, or squat as the variation describes. 4) Return to two feet and switch sides.","1) Use a wall or chair until the pattern feels steady. 2) Focus your eyes on one fixed point. 3) Move slowly and own each position before adding speed. 4) Keep the standing foot tripod—big toe, little toe, and heel grounded. 5) Move under control, breathe steadily, and stop if you feel sharp pain, numbness, or joint pinching.","Tall setup | Adult stands tall barefoot on a mat with both feet grounded and eyes forward before beginning the standing knee hug balance. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/379b6de8-4a87-4205-760b-fb4eebebbc00/public ;; First-side knee hug | Adult balances on one foot while hugging the opposite knee toward the chest with a tall torso and steady gaze. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/2485f243-eb39-4aaa-af23-01f4a6afe500/public ;; Controlled reset | Adult returns to both feet under control and shifts weight calmly before switching sides. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/b4239c57-ebac-4258-5575-7251a6911700/public ;; Opposite-side knee hug | Adult repeats the knee hug balance on the opposite side, keeping the standing foot grounded and posture upright. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/ceffaf9b-aa29-4b8c-c089-8d35875e9200/public"
Exercise,EX460,Standing Quad Pull Balance,Balance & Coordination,"Balance, coordination, ankles, hips",Beginner,None,Standing,Balance,Common,Hold one ankle behind you and balance without arching the low back.,https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/; https://acsm.org/education-resources/trending-topics-resources/physical-activity-guidelines/,"1) Stand tall near a wall or chair if you want support. 2) Shift weight into one foot and lift the other foot slightly. 3) Hold, tap, reach, circle, or squat as the variation describes. 4) Return to two feet and switch sides.","1) Use a wall or chair until the pattern feels steady. 2) Focus your eyes on one fixed point. 3) Move slowly and own each position before adding speed. 4) Keep the standing foot tripod—big toe, little toe, and heel grounded. 5) Move under control, breathe steadily, and stop if you feel sharp pain, numbness, or joint pinching.","Support-ready stance | Adult stands tall beside a chair with both bare feet grounded, one hand lightly touching the chair for balance support. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/0e7a7d64-ae6d-478f-9796-f5e7194e4500/public ;; Weight shift and ankle catch | Adult balances on one grounded foot while lightly using the chair and catching the opposite ankle behind the body. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/c53c6e06-f24b-40e1-8397-3dd36e706500/public ;; Tall quad-pull balance | Adult holds one ankle behind the body while balancing tall with ribs stacked, knees close, and the standing foot grounded. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/15eafcfd-a8ec-44a5-dc68-d36a56576200/public ;; Switched-side balance | Adult repeats the quad-pull balance on the opposite side with the other foot grounded and the lifted ankle held behind. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/c76c2601-3fb3-4d6e-908c-40d37cc49300/public"
Exercise,EX461,Tree Pose,Balance & Coordination,"Balance, coordination, ankles, hips",Beginner,None,Standing,Balance,Very common,Place one foot on inner calf or thigh and balance with hands together or overhead.,https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/; https://acsm.org/education-resources/trending-topics-resources/physical-activity-guidelines/,"1) Stand tall and shift weight into one foot. 2) Place the other foot against your ankle, calf, or inner thigh, avoiding pressure on the knee. 3) Bring hands together or reach arms overhead. 4) Hold while breathing, then switch sides.","1) Use a wall or chair until the pattern feels steady. 2) Focus your eyes on one fixed point. 3) Move slowly and own each position before adding speed. 4) Keep the standing foot tripod—big toe, little toe, and heel grounded. 5) Move under control, breathe steadily, and stop if you feel sharp pain, numbness, or joint pinching.","Tall setup stance | A barefoot adult stands tall on a mat with both feet grounded, preparing to shift weight for Tree Pose. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/5e32b229-a2c8-4e8c-70eb-b85f9a5cab00/public ;; Low foot placement | The adult balances with hands together while one foot rests below the standing knee against the inner calf. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/2a03d444-3e89-4d96-01fd-09073c98f200/public ;; Overhead tree hold | The adult holds Tree Pose with arms reaching overhead and the lifted foot placed away from the knee. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/fafb9f3e-8111-4859-b378-0dc0e6dc2700/public ;; Opposite-side hold | The adult switches sides and balances with the opposite foot resting below the standing knee. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/53b54b2b-0083-4d9b-235f-e7995b9f7300/public"
Exercise,EX462,Tree Pose Toe Stand,Balance & Coordination,"Balance, coordination, ankles, hips",Intermediate,None,Standing,Balance,Common,Hold tree pose with toes of the lifted foot lightly on the floor.,https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/; https://acsm.org/education-resources/trending-topics-resources/physical-activity-guidelines/,"1) Stand tall and shift weight into one foot. 2) Place the other foot against your ankle, calf, or inner thigh, avoiding pressure on the knee. 3) Bring hands together or reach arms overhead. 4) Hold while breathing, then switch sides.","1) Use a wall or chair until the pattern feels steady. 2) Focus your eyes on one fixed point. 3) Move slowly and own each position before adding speed. 4) Keep the standing foot tripod—big toe, little toe, and heel grounded. 5) Move under control, breathe steadily, and stop if you feel sharp pain, numbness, or joint pinching.","Weight shift setup | A barefoot adult stands on a mat with hands at the chest, shifting weight into one planted foot while the other heel begins to lift. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/5edfe817-d5bc-4111-e94b-bdc0a473ca00/public ;; Toe-touch tree base | A barefoot adult holds a tree-pose base with one foot planted and the opposite toes lightly touching the mat near the support ankle. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/52495edb-f1fc-42b0-b975-12d8d156e000/public ;; Reach and hold | A barefoot adult maintains the toe-touch tree-pose base while reaching both arms overhead and keeping the torso tall. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/3796fa48-31f9-46f5-e293-4bb8dae11200/public ;; Opposite-side balance | A barefoot adult repeats the toe-touch tree-pose balance on the opposite side with hands together at the chest. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/f66012b5-605a-4a45-70d2-44c75fc51200/public"
Exercise,EX463,Tandem Stance,Balance & Coordination,"Balance, coordination, ankles, hips",Beginner,None,Standing,Balance,Common,Stand heel-to-toe as if on a tightrope and hold steady.,https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/; https://acsm.org/education-resources/trending-topics-resources/physical-activity-guidelines/,"1) Stand with one foot directly in front of the other, heel touching or near the opposite toes. 2) Stand tall and focus your eyes on one point. 3) Hold the position while breathing normally. 4) Switch which foot is in front.","1) Use a wall or chair until the pattern feels steady. 2) Focus your eyes on one fixed point. 3) Move slowly and own each position before adding speed. 4) Move under control, breathe steadily, and stop if you feel sharp pain, numbness, or joint pinching.","Assisted setup | Adult standing in tandem stance with fingertips touching a wall for light support, feet aligned heel to toes and torso upright. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/8ce1e514-f19b-4b1a-cedf-9d9a33ee1800/public ;; Steady hold | Adult holding a heel-to-toe tandem stance without support, arms relaxed and gaze steady. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/947d151f-c03c-4987-2129-828a8f77d300/public ;; Controlled switch | Adult switching tandem stance by keeping one foot planted and moving the other foot low and slowly along the same line. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/de307802-23ea-4e18-0b43-101af3c2d200/public ;; Opposite hold | Adult holding the opposite tandem stance with the other foot in front, both feet on a narrow heel-to-toe line. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/957639ed-5c56-4a88-afec-230a22b0ef00/public"
Exercise,EX464,Tandem Walk,Balance & Coordination,"Balance, coordination, ankles, hips",Beginner,None,Standing,Balance,Common,Walk heel-to-toe in a straight line with controlled steps.,https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/; https://acsm.org/education-resources/trending-topics-resources/physical-activity-guidelines/,1) Stand tall and place one foot directly in front of the other like walking on a line. 2) Step forward heel-to-toe slowly. 3) Pause briefly after each step to regain balance. 4) Turn around carefully and repeat.,"1) Use a wall or chair until the pattern feels steady. 2) Focus your eyes on one fixed point. 3) Move slowly and own each position before adding speed. 4) Move under control, breathe steadily, and stop if you feel sharp pain, numbness, or joint pinching.",Heel to toe | Person stands heel-to-toe in a straight tandem stance. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/1cc76d17-355e-4734-6744-06c8be456900/public ;; Step on line | Person steps forward heel-to-toe along a straight line. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/e41f1397-f7fb-492a-2cad-6ac2d57a0c00/public ;; Pause balance | Person pauses in a tandem walk position to regain balance. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/6b420119-3d04-43b4-e1bc-6c8447aa0d00/public ;; Turn carefully | Person turns carefully during a tandem walk before continuing. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/abdd8225-ad39-4e0b-4076-3095747b8e00/public
Exercise,EX465,Heel Walk,Balance & Coordination,"Balance, coordination, ankles, hips",Beginner,None,Standing,Balance,Common,Walk forward on heels with toes lifted to engage the shins.,https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/; https://acsm.org/education-resources/trending-topics-resources/physical-activity-guidelines/,1) Stand tall and choose a clear line or path. 2) Walk slowly through the listed pattern. 3) Pause if needed after each step to regain balance. 4) Keep eyes forward and repeat for the planned distance.,"1) Use a wall or chair until the pattern feels steady. 2) Focus your eyes on one fixed point. 3) Move slowly and own each position before adding speed. 4) Move under control, breathe steadily, and stop if you feel sharp pain, numbness, or joint pinching.","Heel-walk setup | Adult stands tall barefoot with weight on the heels and toes lifted toward the shins, with callouts for chest tall, heels down, and toes lift. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/63e7673c-7a74-4270-e8c7-f2189fd4b500/public ;; Slow heel steps | Adult takes a small forward heel-walk step along a line with both forefeet lifted, an arrow showing the slow step path, and callouts for chest tall and toes stay up. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/42acc6d3-0101-417b-44d7-575398155a00/public ;; Balance reset | Adult pauses mid heel walk in a short staggered stance with toes lifted, arms out for balance, gaze fixed forward, and callouts for pausing to balance and toes staying up. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/10d282f9-f2fb-46a9-ddbf-3bd214bead00/public"
Exercise,EX466,Toe Walk,Balance & Coordination,"Balance, coordination, ankles, hips",Beginner,None,Standing,Balance,Common,Walk forward on the balls of the feet with heels lifted.,https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/; https://acsm.org/education-resources/trending-topics-resources/physical-activity-guidelines/,1) Stand tall and choose a clear line or path. 2) Walk slowly through the listed pattern. 3) Pause if needed after each step to regain balance. 4) Keep eyes forward and repeat for the planned distance.,"1) Use a wall or chair until the pattern feels steady. 2) Focus your eyes on one fixed point. 3) Move slowly and own each position before adding speed. 4) Move under control, breathe steadily, and stop if you feel sharp pain, numbness, or joint pinching.","Tall forefoot setup | Adult stands tall on the balls of both feet with both heels lifted, eyes forward, chest tall, and a clear walking line on the floor. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/89e498df-dc0b-4609-221b-84c7ad9f9000/public ;; Slow forefoot steps | Adult walks forward slowly on the balls of the feet with a short controlled stride, hips level, and both heels lifted. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/f6dd5932-85c3-47e9-85ad-5f87b635da00/public ;; Steady balance pause | Adult pauses during the toe walk with one foot slightly ahead, arms steady for balance, and both heels lifted before continuing. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/0895c3b6-faa0-4d0f-8752-9b00fafa2b00/public"
Exercise,EX467,Grapevine Balance Walk,Balance & Coordination,"Balance, coordination, ankles, hips",Intermediate,None,Standing,Balance,Variant,Cross feet in front and behind while moving sideways slowly.,https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/; https://acsm.org/education-resources/trending-topics-resources/physical-activity-guidelines/,"1) Stand tall near a wall or chair if you want support. 2) Shift weight into one foot and lift the other foot slightly. 3) Hold, tap, reach, circle, or squat as the variation describes. 4) Return to two feet and switch sides.","1) Use a wall or chair until the pattern feels steady. 2) Focus your eyes on one fixed point. 3) Move slowly and own each position before adding speed. 4) Keep the standing foot tripod—big toe, little toe, and heel grounded. 5) Move under control, breathe steadily, and stop if you feel sharp pain, numbness, or joint pinching.","Ready stance | Adult standing tall barefoot with feet hip-width, arms relaxed for balance, preparing to move sideways. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/78d9fba8-7d33-41cd-129e-0db227350c00/public ;; Front cross | Adult crossing one foot in front of the support foot during a slow grapevine balance walk. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/29145dc7-2b8f-47e2-9c94-563f3687a200/public ;; Side step reset | Adult stepping the outside foot wide to uncross and regain a steady stance. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/da175854-7b3a-4d46-377e-277457356b00/public ;; Behind cross | Adult crossing one foot behind the support foot during a controlled grapevine balance walk. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/959cee6b-7bb1-4d70-154c-43a36403ca00/public"
Exercise,EX468,Lateral Line Walk,Balance & Coordination,"Balance, coordination, ankles, hips",Beginner,None,Standing,Balance,Variant,Step sideways along an imaginary line without letting feet cross.,https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/; https://acsm.org/education-resources/trending-topics-resources/physical-activity-guidelines/,1) Stand tall and choose a clear line or path. 2) Walk slowly through the listed pattern. 3) Pause if needed after each step to regain balance. 4) Keep eyes forward and repeat for the planned distance.,"1) Use a wall or chair until the pattern feels steady. 2) Focus your eyes on one fixed point. 3) Move slowly and own each position before adding speed. 4) Move under control, breathe steadily, and stop if you feel sharp pain, numbness, or joint pinching.","Ready stance | Adult stands tall barefoot with feet hip-width apart on a dashed lateral path line, with callouts for eyes forward, chest tall, and clear path. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/2d990c6b-217c-4eaa-12fb-19fbe21e9200/public ;; Side step out | Adult steps sideways along the dashed line with feet separated and hips level, with a motion arrow showing the controlled side step. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/507fdb35-1db6-45ef-9d9f-2ba72ba41800/public ;; Balanced gather | Adult pauses with both feet uncrossed on the dashed line, maintaining forward gaze and steady posture. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/ee6e17f2-6569-444a-6e8e-d4fa28bde100/public ;; Reverse side step | Adult repeats the lateral step in the opposite direction along the dashed line with feet apart and hips level. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/7f2c54da-276f-46a0-ebdb-ebb4b7709b00/public"
Exercise,EX469,March and Hold,Balance & Coordination,"Balance, coordination, ankles, hips",Beginner,None,Standing,Balance,Common,March in place and pause each knee lift for a brief balance hold.,https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/; https://acsm.org/education-resources/trending-topics-resources/physical-activity-guidelines/,"1) Stand tall with feet about hip-width apart and a little space around you. 2) Brace lightly and begin the movement slowly so you understand the range. 3) March in place and pause each knee lift for a brief balance hold. 4) Return to the start position and repeat for the planned reps, time, or side.","1) Use a wall or chair until the pattern feels steady. 2) Focus your eyes on one fixed point. 3) Move slowly and own each position before adding speed. 4) Move under control, breathe steadily, and stop if you feel sharp pain, numbness, or joint pinching.","Ready stance | Adult stands tall barefoot with feet hip-width apart, chest upright, and light brace before beginning the march and hold drill. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/98e282fb-c6a3-41d4-03af-056206366700/public ;; Image-left knee hold | Adult balances on the image-right foot while the image-left knee lifts to hip height for a controlled pause. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/327931c1-4669-41cf-d417-1ff4eddf8800/public ;; Image-right knee hold | Adult balances on the image-left foot while the image-right knee lifts to hip height for the opposite-side hold. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/b702cee3-6bf6-4370-f508-cb3f06da4e00/public"
